song_name,Mood,tempo,total_beats,chroma_stft_std,chroma_cq_std,chroma_cens_std,melspectrogram_std,mfcc_std,mfcc_delta_std,rmse_std,cent_std,spec_bw_std,contrast_std,rolloff_std,poly_std,tonnetz_std,zcr_std,harm_std,perc_std,frame_std
PAVVLA - secretly hoping you catch me looking (official music video).mp3,Sad,123.046875,273405,0.2984714696310728,0.28662746165679576,0.16094679146509094,23.45445395894834,81.3057715814159,2.7527870341506344,0.040555085986852646,1077.448718350053,1096.1781931087883,6.570966108547701,3102.2159643025157,0.6724673805439928,0.10137704109757475,0.036653665972693615,0.056412599980831146,0.047492049634456635,7.314501693532254
Kate Nash - Nicest Thing.mp3,Sad,112.34714673913044,320482,0.3038532581008981,0.2877066728643217,0.18592359221843704,34.651944147665255,58.09943712227088,2.50280994801548,0.05949961021542549,771.2236568665612,556.9603589376908,6.450195800511041,1521.2381909739058,1.5752540981525693,0.10361716454409509,0.04353676696149954,0.1365576684474945,0.039027027785778046,1.9709279560433883
Violet Skies - Is She Gonna Be There (Lyrics).mp3,Sad,117.45383522727273,340858,0.30241908471894063,0.29055082415342276,0.18487891367288597,52.92048785113061,49.42517259737104,3.2652380184439247,0.06028423458337784,1051.7541899462838,774.7850586919807,7.149363053988139,2325.687738173343,1.7697948629318454,0.1054737712834976,0.055689694622978646,0.14715655148029327,0.05950314551591873,1.4747395181095302
Radiohead - No Surprises.mp3,Sad,151.99908088235293,437252,0.29749014721053285,0.2869767013431355,0.18501027886239482,5.134589956476925,72.72756984605408,2.5794401677429106,0.013757345266640186,639.8302373495507,630.7105943267652,6.878485932371387,1736.7496214488528,0.6243076744385564,0.10167697155319366,0.021165791622429528,0.05763782933354378,0.014384354464709759,2.1820244312188013
Calum Scott - Dancing On My Own.mp3,Sad,112.34714673913044,294785,0.3108897939100395,0.2694256983584804,0.15854342380426228,8.25329795310693,83.06193291224544,2.53513576906246,0.03777863085269928,1098.0645132488155,620.5998091874466,7.455699026386035,1924.4208928814166,0.6840629665010123,0.08238351747133592,0.08422093500760049,0.0478818379342556,0.019977105781435966,5.621562409779585
SAINT CLAIRE - ENOUGH FOR YOU (OFFICIAL MUSIC VIDEO).mp3,Sad,172.265625,482919,0.30149673930182924,0.2799868164769847,0.1682893065662638,31.76136768233536,70.5728940917777,2.5427003401648887,0.06368716061115265,800.8256110111485,778.0119747980115,5.915527863014276,2237.679925267576,1.4016307105831074,0.0974877888014042,0.028087743349112296,0.11648969352245331,0.033986568450927734,2.852871703389559
The A Team- Ed Sheeran lyrics.mp3,Sad,86.1328125,216502,0.31265148694013384,0.292079187105086,0.15811653214396199,68.75828013926532,60.07876413420302,3.0462065167780255,0.1228429302573204,1165.6652627935187,750.7423379179253,7.404665142144228,2450.9772063458563,2.4728347669066166,0.09582191579455691,0.09282722046678792,0.18555405735969543,0.06833340227603912,6.242731769513441
John LegendAll Of Me Lyrics.mp3,Sad,123.046875,351939,0.2951301623609085,0.28760266756143316,0.16987366613197386,47.90594749714023,50.480949013426844,2.5833523324633165,0.0640677660703659,772.118363808825,643.0327712702186,6.625969034800206,1882.3710206958965,1.7790467416998796,0.10375393266540614,0.0399731277248339,0.16258828341960907,0.041488662362098694,3.653174145763839
Tom Odell - You're Gonna Break My Heart Tonight [Official Audio].mp3,Sad,95.703125,249662,0.29768217603007713,0.27105736858523205,0.16782824135884836,15.878113027666268,79.28570881840258,2.25955629116919,0.04633808508515358,805.3993837575488,738.1401561248639,5.944522509487467,1757.4063281005224,0.8459103131440385,0.10073648403969897,0.03717159281127102,0.07226146012544632,0.01632649078965187,3.999687570811751
"Hallelujah, Rufus Wainwright lyrics.mp3",Sad,107.666015625,293785,0.29282822341087206,0.27669807881648834,0.1665261717356116,42.49691309864403,47.85743852753286,2.453291804751513,0.06807808578014374,805.6719806032612,581.8351448548212,8.151284940330047,1772.431324349208,2.0975980596466264,0.09970878723323133,0.047375821025045416,0.1618255376815796,0.046136725693941116,1.5860282897093132
